chain_symbol,expiration_date,strike_price,option_type,side,order_created_at,direction,order_quantity,order_type,opening_strategy,closing_strategy,price,processed_quantity
CRSR,2021-03-19,45.0000,call,sell,2021-02-22T14:59:53.615853Z,credit,1.00000,limit,short_call,,2.42000000,1.00000
RKT,2021-02-26,21.0000,call,buy,2021-02-22T14:52:06.667780Z,debit,1.00000,limit,,short_call,0.77000000,1.00000
CLOV,2021-03-19,12.5000,call,sell,2021-02-22T14:49:39.382897Z,credit,1.00000,limit,short_call,,1.05000000,1.00000
VZ,2021-02-26,57.0000,call,sell,2021-02-19T19:38:50.184549Z,credit,1.00000,limit,short_call,,0.31000000,1.00000
VZ,2021-02-19,57.5000,call,buy,2021-02-19T19:37:54.994761Z,debit,1.00000,limit,,short_call,0.01000000,1.00000
RKT,2021-02-26,21.0000,call,sell,2021-02-19T16:21:08.530911Z,credit,1.00000,limit,short_call,,0.78000000,1.00000
PLTR,2021-02-26,27.5000,put,sell,2021-02-19T15:20:52.074594Z,credit,1.00000,limit,short_put,,1.71000000,1.00000
TTCF,2021-03-19,22.5000,put,sell,2021-02-19T15:19:49.812012Z,credit,1.00000,limit,short_put,,1.95000000,1.00000
PLTR,2021-02-19,27.0000,put,buy,2021-02-19T15:18:48.563414Z,debit,1.00000,limit,,short_put,0.13000000,1.00000
NVDA,2021-02-19,570.0000,put,sell,2021-02-18T19:57:45.182502Z,debit,1.00000,limit,,short_put_spread,0.37000000,1.00000
NVDA,2021-02-19,575.0000,put,buy,2021-02-18T19:57:45.182502Z,debit,1.00000,limit,,short_put_spread,0.37000000,1.00000
VZ,2021-02-19,57.5000,call,sell,2021-02-18T14:47:04.253342Z,credit,1.00000,limit,short_call,,0.10000000,1.00000
VZ,2021-02-19,57.0000,call,buy,2021-02-18T14:45:28.773253Z,debit,1.00000,limit,,short_call,0.24000000,1.00000
TSLA,2021-02-19,735.0000,put,sell,2021-02-18T14:40:22.809937Z,debit,1.00000,limit,,short_put_spread,0.28000000,1.00000
TSLA,2021-02-19,740.0000,put,buy,2021-02-18T14:40:22.809937Z,debit,1.00000,limit,,short_put_spread,0.28000000,1.00000
VZ,2021-02-19,57.0000,call,sell,2021-02-17T19:38:58.852202Z,credit,1.00000,limit,short_call,,0.29000000,1.00000
TTCF,2021-02-19,22.5000,put,buy,2021-02-17T19:37:25.323424Z,debit,1.00000,limit,,short_put,0.15000000,1.00000
TSLA,2021-02-19,740.0000,put,sell,2021-02-17T19:00:33.487360Z,credit,1.00000,limit,short_put_spread,,0.31000000,1.00000
TSLA,2021-02-19,735.0000,put,buy,2021-02-17T19:00:33.487360Z,credit,1.00000,limit,short_put_spread,,0.31000000,1.00000
RKT,2021-02-26,21.5000,call,sell,2021-02-17T15:24:44.328463Z,credit,1.00000,limit,short_call,,0.75000000,1.00000
RKT,2021-02-19,21.5000,call,buy,2021-02-17T15:24:04.620193Z,debit,1.00000,limit,,short_call,0.15000000,1.00000
TSLA,2021-02-19,755.0000,put,buy,2021-02-17T14:34:28.781836Z,debit,1.00000,limit,,short_put_spread,1.50000000,1.00000
TSLA,2021-02-19,750.0000,put,sell,2021-02-17T14:34:28.781836Z,debit,1.00000,limit,,short_put_spread,1.50000000,1.00000
TTCF,2021-02-19,22.5000,put,sell,2021-02-16T17:55:25.386859Z,credit,1.00000,limit,short_put,,0.30000000,1.00000
NVDA,2021-02-19,575.0000,put,sell,2021-02-16T16:53:21.885069Z,credit,1.00000,limit,short_put_spread,,0.41000000,1.00000
NVDA,2021-02-19,570.0000,put,buy,2021-02-16T16:53:21.885069Z,credit,1.00000,limit,short_put_spread,,0.41000000,1.00000
MARA,2021-03-12,30.0000,call,sell,2021-02-16T16:50:12.984874Z,credit,1.00000,limit,short_call,,16.15000000,1.00000
MARA,2021-02-26,28.0000,call,buy,2021-02-16T16:45:39.058533Z,debit,1.00000,limit,,short_call,16.55000000,1.00000
TTCF,2021-02-19,22.5000,put,buy,2021-02-16T16:45:03.400063Z,debit,1.00000,limit,,short_put,0.35000000,1.00000
PLTR,2021-02-19,27.0000,put,sell,2021-02-16T16:36:02.479608Z,credit,1.00000,limit,short_put,,0.64000000,1.00000
SPY,2021-02-19,384.0000,put,buy,2021-02-16T16:34:24.121038Z,debit,1.00000,limit,,short_put_spread,0.16000000,1.00000
SPY,2021-02-19,382.0000,put,sell,2021-02-16T16:34:24.121038Z,debit,1.00000,limit,,short_put_spread,0.16000000,1.00000
TSLA,2021-02-19,755.0000,put,sell,2021-02-16T15:52:10.271564Z,credit,1.00000,limit,short_put_spread,,0.49000000,1.00000
TSLA,2021-02-19,750.0000,put,buy,2021-02-16T15:52:10.271564Z,credit,1.00000,limit,short_put_spread,,0.49000000,1.00000
PLTR,2021-02-19,27.5000,put,buy,2021-02-16T15:49:41.651733Z,debit,1.00000,limit,,short_put_spread,0.33000000,1.00000
PLTR,2021-02-19,26.5000,put,sell,2021-02-16T15:49:41.651733Z,debit,1.00000,limit,,short_put_spread,0.33000000,1.00000
TSLA,2021-02-19,755.0000,put,buy,2021-02-12T20:40:06.700524Z,debit,1.00000,limit,,short_put_spread,0.58000000,1.00000
TSLA,2021-02-19,750.0000,put,sell,2021-02-12T20:40:06.700524Z,debit,1.00000,limit,,short_put_spread,0.58000000,1.00000
SPY,2021-02-19,384.0000,put,sell,2021-02-12T16:39:34.619357Z,credit,1.00000,limit,short_put_spread,,0.21000000,1.00000
SPY,2021-02-19,382.0000,put,buy,2021-02-12T16:39:34.619357Z,credit,1.00000,limit,short_put_spread,,0.21000000,1.00000
TSLA,2021-02-19,755.0000,put,sell,2021-02-12T16:13:19.800018Z,credit,1.00000,limit,short_put_spread,,0.88000000,1.00000
TSLA,2021-02-19,750.0000,put,buy,2021-02-12T16:13:19.800018Z,credit,1.00000,limit,short_put_spread,,0.88000000,1.00000
PLTR,2021-02-19,27.5000,put,sell,2021-02-12T16:09:31.594328Z,credit,1.00000,limit,short_put_spread,,0.24000000,1.00000
PLTR,2021-02-19,26.5000,put,buy,2021-02-12T16:09:31.594328Z,credit,1.00000,limit,short_put_spread,,0.24000000,1.00000
RKT,2021-02-19,21.5000,call,sell,2021-02-11T17:30:03.128970Z,credit,1.00000,limit,short_call,,0.38000000,1.00000
RKT,2021-02-12,22.0000,call,buy,2021-02-11T17:29:19.194122Z,debit,1.00000,limit,,short_call,0.05000000,1.00000
GM,2023-01-20,80.0000,call,sell,2021-02-11T17:25:45.224252Z,credit,1.00000,limit,,long_call,5.50000000,1.00000
TTCF,2021-02-19,22.5000,put,sell,2021-02-11T16:53:17.749305Z,credit,1.00000,limit,short_put,,0.55000000,1.00000
MARA,2021-03-05,28.0000,call,sell,2021-02-11T16:51:09.303878Z,credit,1.00000,limit,short_call,,11.55000000,1.00000
MARA,2021-02-19,27.0000,call,buy,2021-02-11T16:39:47.562233Z,debit,1.00000,limit,,short_call,11.50000000,1.00000
TTCF,2021-02-19,25.0000,put,buy,2021-02-11T16:37:50.088040Z,debit,1.00000,limit,,short_put,1.80000000,1.00000
SFT,2021-02-19,10.0000,call,buy,2021-02-10T20:33:33.353244Z,debit,1.00000,limit,,short_call,1.00000000,1.00000
TTCF,2021-02-19,25.0000,put,sell,2021-02-10T17:50:50.131498Z,credit,1.00000,limit,short_put,,1.95000000,1.00000
MARA,2021-02-26,28.0000,call,sell,2021-02-10T17:49:05.820165Z,credit,1.00000,limit,short_call,,9.55000000,1.00000
MARA,2021-02-19,27.0000,call,buy,2021-02-10T17:46:53.390248Z,debit,1.00000,limit,,short_call,8.90000000,1.00000
TTCF,2021-02-19,22.5000,put,buy,2021-02-10T17:46:13.090052Z,debit,1.00000,limit,,short_put,0.70000000,1.00000
MARA,2021-02-12,34.0000,call,sell,2021-02-10T15:32:50.874001Z,credit,1.00000,limit,short_call,,1.57000000,1.00000
MARA,2021-02-19,40.0000,call,buy,2021-02-10T15:30:05.673374Z,debit,1.00000,limit,,short_call,1.85000000,1.00000
CLOV,2021-02-19,12.5000,put,sell,2021-02-10T14:45:03.071762Z,credit,1.00000,limit,short_put,,0.85000000,1.00000
MARA,2021-02-19,27.0000,call,sell,2021-02-10T14:39:52.478331Z,credit,1.00000,limit,short_call,,8.50000000,1.00000
MARA,2021-02-19,26.0000,call,buy,2021-02-10T14:31:31.355538Z,debit,1.00000,limit,,short_call,8.20000000,1.00000
CLOV,2021-02-19,12.5000,put,buy,2021-02-10T14:31:05.608319Z,debit,1.00000,limit,,short_put,0.80000000,1.00000
CLOV,2021-02-19,12.5000,put,sell,2021-02-09T16:01:39.213952Z,credit,1.00000,limit,short_put,,0.85000000,1.00000
MARA,2021-02-19,40.0000,call,sell,2021-02-09T15:48:42.330320Z,credit,1.00000,limit,short_call,,5.85000000,1.00000
MARA,2021-02-19,36.0000,call,buy,2021-02-09T15:47:40.038642Z,debit,1.00000,limit,,short_call,7.45000000,1.00000
MARA,2021-02-19,26.0000,call,sell,2021-02-09T15:26:20.270235Z,credit,1.00000,limit,short_call,,13.35000000,1.00000
MARA,2021-02-12,24.0000,call,buy,2021-02-09T15:24:36.101150Z,debit,1.00000,limit,,short_call,14.70000000,1.00000
MARA,2021-02-19,27.0000,call,sell,2021-02-09T15:23:15.703883Z,credit,1.00000,limit,short_call,,12.30000000,1.00000
MARA,2021-02-12,25.0000,call,buy,2021-02-09T15:21:32.443463Z,debit,1.00000,limit,,short_call,13.20000000,1.00000
MARA,2021-02-19,36.0000,call,sell,2021-02-08T19:09:39.647733Z,credit,1.00000,limit,short_call,,2.28000000,1.00000
MARA,2021-02-12,32.0000,call,buy,2021-02-08T19:07:47.232527Z,debit,1.00000,limit,,short_call,1.86000000,1.00000
TTCF,2021-02-19,22.5000,put,sell,2021-02-08T15:20:39.646692Z,credit,1.00000,limit,short_put,,0.85000000,1.00000
MARA,2021-02-12,22.0000,put,buy,2021-02-08T15:12:48.113181Z,debit,1.00000,limit,,short_put,0.23000000,1.00000
RKT,2021-02-12,22.0000,call,sell,2021-02-08T14:49:08.708519Z,credit,1.00000,limit,short_call,,0.40000000,1.00000
RKT,2021-02-12,21.5000,call,buy,2021-02-08T14:47:43.886349Z,debit,1.00000,limit,,short_call,0.62000000,1.00000
MARA,2021-02-12,24.0000,call,sell,2021-02-05T20:19:27.063178Z,credit,1.00000,limit,short_call,,1.10000000,1.00000
MARA,2021-02-12,30.0000,call,buy,2021-02-05T19:28:28.982851Z,debit,1.00000,limit,,short_call,0.29000000,1.00000
MARA,2021-02-12,25.0000,call,sell,2021-02-05T17:28:07.547197Z,credit,1.00000,limit,short_call,,1.13000000,1.00000
MARA,2021-02-05,22.0000,call,buy,2021-02-05T17:27:25.935574Z,debit,1.00000,limit,,short_call,0.78000000,1.00000
RKT,2021-02-12,21.5000,call,sell,2021-02-05T17:18:05.548879Z,credit,1.00000,limit,short_call,,0.64000000,1.00000
MARA,2021-02-12,22.0000,put,sell,2021-02-05T16:01:45.261362Z,credit,1.00000,limit,short_put,,1.43000000,1.00000
RKT,2021-02-12,21.0000,put,buy,2021-02-05T16:01:25.550764Z,debit,1.00000,limit,,short_put,0.47000000,1.00000
MARA,2021-02-12,32.0000,call,sell,2021-02-05T14:49:20.397295Z,credit,1.00000,limit,short_call,,0.41000000,1.00000
MARA,2021-02-12,28.0000,call,buy,2021-02-05T14:48:26.939445Z,debit,1.00000,limit,,short_call,0.99000000,1.00000
NOK,2021-02-12,5.0000,call,buy,2021-02-05T14:31:03.279403Z,debit,1.00000,limit,,short_call,0.08000000,1.00000
RKT,2021-02-12,21.0000,put,sell,2021-02-04T17:13:52.971103Z,credit,1.00000,limit,short_put,,0.51000000,1.00000
RKT,2021-02-05,21.0000,put,buy,2021-02-04T16:17:53.877763Z,debit,1.00000,limit,,short_put,0.10000000,1.00000
MARA,2021-02-12,30.0000,call,sell,2021-02-04T15:53:29.266695Z,credit,1.00000,limit,short_call,,0.63000000,1.00000
NOK,2021-02-12,5.0000,call,sell,2021-02-04T14:42:35.620111Z,credit,1.00000,limit,short_call,,0.14000000,1.00000
NOK,2021-02-05,5.0000,call,buy,2021-02-04T14:41:12.032965Z,debit,1.00000,limit,,short_call,0.04000000,1.00000
MARA,2021-02-05,30.0000,call,buy,2021-02-04T14:31:34.256967Z,debit,1.00000,limit,,short_call,0.09000000,1.00000
RKT,2021-02-05,21.0000,put,sell,2021-02-03T16:05:58.669188Z,credit,1.00000,limit,short_put,,0.29000000,1.00000
MARA,2021-02-05,20.0000,put,buy,2021-02-03T16:04:15.015809Z,debit,1.00000,limit,,short_put,0.17000000,1.00000
MARA,2021-02-12,28.0000,call,sell,2021-02-03T15:14:44.180433Z,credit,1.00000,limit,short_call,,1.50000000,1.00000
MARA,2021-02-12,27.0000,call,buy,2021-02-03T15:02:05.118366Z,debit,1.00000,limit,,short_call,1.94000000,1.00000
MARA,2021-02-12,27.0000,call,sell,2021-02-03T14:35:52.514072Z,credit,1.00000,limit,short_call,,2.14000000,1.00000
MARA,2021-02-05,23.5000,call,buy,2021-02-03T14:34:11.088570Z,debit,1.00000,limit,,short_call,1.53000000,1.00000
MARA,2021-02-05,20.0000,put,sell,2021-02-02T17:58:50.283908Z,credit,1.00000,limit,short_put,,0.50000000,1.00000
MARA,2021-02-05,18.0000,put,buy,2021-02-02T17:55:15.757864Z,debit,1.00000,limit,,short_put,0.20000000,1.00000
NOK,2021-02-05,5.0000,call,sell,2021-02-02T17:02:53.452362Z,credit,1.00000,limit,short_call,,0.13000000,1.00000
MARA,2021-02-05,30.0000,call,sell,2021-02-02T17:00:56.448907Z,credit,1.00000,limit,short_call,,0.13000000,1.00000
NOK,2021-02-05,5.5000,call,buy,2021-02-02T16:57:25.752339Z,debit,1.00000,limit,,short_call,0.09000000,1.00000
MARA,2021-02-05,27.0000,call,buy,2021-02-02T16:54:56.187566Z,debit,1.00000,limit,,short_call,0.22000000,1.00000
MARA,2021-02-05,23.5000,call,sell,2021-02-02T16:24:19.200923Z,credit,1.00000,limit,short_call,,0.43000000,1.00000
MARA,2021-02-05,25.0000,call,buy,2021-02-02T16:23:18.142810Z,debit,1.00000,limit,,short_call,0.25000000,1.00000
BB,2021-02-05,16.0000,call,buy,2021-02-02T15:41:12.127422Z,debit,1.00000,limit,,short_call,0.20000000,1.00000
MARA,2021-02-05,22.0000,call,sell,2021-02-02T14:44:56.681038Z,credit,1.00000,limit,short_call,,0.98000000,1.00000
MARA,2021-02-05,35.0000,call,buy,2021-02-02T14:42:02.037083Z,debit,1.00000,limit,,short_call,0.08000000,1.00000
BB,2021-02-05,16.0000,call,sell,2021-02-02T14:35:06.794478Z,credit,1.00000,limit,short_call,,0.38000000,1.00000
BB,2021-02-05,19.0000,call,buy,2021-02-02T14:30:33.854838Z,debit,1.00000,limit,,short_call,0.25000000,1.00000
NOK,2021-02-05,5.5000,call,sell,2021-02-01T15:24:36.549264Z,credit,1.00000,limit,short_call,,0.23000000,1.00000
MARA,2021-02-05,18.0000,put,sell,2021-02-01T15:11:45.556707Z,credit,1.00000,limit,short_put,,0.91000000,1.00000
MARA,2021-02-05,19.5000,put,buy,2021-02-01T15:09:54.997891Z,debit,1.00000,limit,,short_put,1.68000000,1.00000
MARA,2021-02-05,27.0000,call,sell,2021-02-01T14:44:22.258134Z,credit,1.00000,limit,short_call,,0.64000000,1.00000
MARA,2021-02-05,30.0000,call,buy,2021-02-01T14:41:33.102458Z,debit,1.00000,limit,,short_call,0.44000000,1.00000
MARA,2021-02-05,35.0000,call,sell,2021-02-01T14:34:48.012003Z,credit,1.00000,limit,short_call,,0.30000000,1.00000
MARA,2021-02-05,35.0000,call,buy,2021-02-01T14:33:19.163509Z,debit,1.00000,limit,,short_call,0.29000000,1.00000
BB,2021-02-05,19.0000,call,sell,2021-02-01T14:32:11.948788Z,credit,1.00000,limit,short_call,,1.13000000,1.00000
MARA,2021-02-05,35.0000,call,sell,2021-01-29T20:25:03.132972Z,credit,1.00000,limit,short_call,,0.58000000,1.00000
MARA,2021-01-29,21.0000,call,buy,2021-01-29T20:23:50.246349Z,debit,1.00000,limit,,short_call,0.16000000,1.00000
MARA,2021-02-05,30.0000,call,sell,2021-01-29T18:15:01.558759Z,credit,1.00000,limit,short_call,,1.08000000,1.00000
MARA,2021-02-05,19.5000,put,sell,2021-01-29T14:43:08.557246Z,credit,1.00000,limit,short_put,,2.19000000,1.00000
MARA,2021-02-05,20.0000,put,buy,2021-01-29T14:40:13.600655Z,debit,1.00000,limit,,short_put,2.24000000,1.00000
MARA,2021-02-05,20.0000,put,sell,2021-01-28T19:04:48.657416Z,credit,1.00000,limit,short_put,,2.75000000,1.00000
MARA,2021-02-05,21.0000,put,buy,2021-01-28T19:04:00.918209Z,debit,1.00000,limit,,short_put,3.45000000,1.00000
SFT,2021-02-19,10.0000,call,sell,2021-01-28T18:02:20.225510Z,credit,1.00000,limit,short_call,,0.60000000,1.00000
SFT,2021-02-19,10.0000,call,buy,2021-01-28T17:47:42.433740Z,debit,1.00000,limit,,short_call,0.65000000,1.00000
MARA,2021-02-05,25.0000,call,sell,2021-01-28T15:59:06.098678Z,credit,1.00000,limit,short_call,,0.83000000,1.00000
MARA,2021-01-29,23.0000,call,buy,2021-01-28T15:45:20.568175Z,debit,1.00000,limit,,short_call,0.17000000,1.00000
NOK,2021-02-05,9.0000,call,sell,2021-01-27T20:41:20.890986Z,credit,1.00000,limit,,long_call,2.20000000,1.00000
SFT,2021-02-19,10.0000,call,sell,2021-01-27T20:08:42.757726Z,credit,1.00000,limit,short_call,,0.75000000,1.00000
TTCF,2021-02-19,25.0000,put,buy,2021-01-27T20:00:51.743097Z,debit,1.00000,limit,,short_put,2.90000000,1.00000
MARA,2021-02-05,21.0000,put,sell,2021-01-27T19:33:06.331307Z,credit,1.00000,limit,short_put,,4.65000000,1.00000
MARA,2021-01-29,21.5000,put,buy,2021-01-27T19:31:46.576970Z,debit,1.00000,limit,,short_put,4.00000000,1.00000
SFT,2021-02-19,7.5000,put,buy,2021-01-27T16:02:27.946319Z,debit,1.00000,limit,,short_put,0.45000000,1.00000
NOK,2021-02-05,9.0000,call,buy,2021-01-27T15:45:41.841206Z,debit,1.00000,limit,long_call,,0.83000000,1.00000
MARA,2021-01-29,21.0000,call,sell,2021-01-27T14:34:21.942587Z,credit,1.00000,limit,short_call,,0.26000000,1.00000
MARA,2021-01-29,27.0000,call,buy,2021-01-27T14:33:09.974227Z,debit,1.00000,limit,,short_call,0.10000000,1.00000
MARA,2021-01-29,27.0000,call,sell,2021-01-26T17:28:15.440195Z,credit,1.00000,limit,short_call,,0.20000000,1.00000
MARA,2021-01-29,21.0000,call,buy,2021-01-26T16:17:58.663442Z,debit,1.00000,limit,,short_call,0.73000000,1.00000
MARA,2021-01-29,23.0000,call,sell,2021-01-26T15:55:29.081472Z,credit,1.00000,limit,short_call,,0.20000000,1.00000
MARA,2021-01-29,21.5000,call,buy,2021-01-26T15:50:26.826895Z,debit,1.00000,limit,,short_call,0.37000000,1.00000
MARA,2021-01-29,21.5000,call,sell,2021-01-25T14:45:30.461551Z,credit,1.00000,limit,short_call,,0.83000000,1.00000
GM,2023-01-20,80.0000,call,buy,2021-01-23T03:50:12.671139Z,debit,1.00000,limit,long_call,,8.00000000,1.00000
TTCF,2021-02-19,25.0000,put,sell,2021-01-22T16:13:17.442981Z,credit,1.00000,limit,short_put,,2.95000000,1.00000
PLTR,2021-01-29,24.0000,put,buy,2021-01-22T16:12:15.577479Z,debit,1.00000,limit,,short_put,0.27000000,1.00000
SFT,2021-02-19,7.5000,put,sell,2021-01-21T18:00:12.169854Z,credit,1.00000,limit,short_put,,0.45000000,1.00000
MARA,2021-01-29,21.5000,put,sell,2021-01-21T16:32:26.650658Z,credit,1.00000,limit,short_put,,5.20000000,1.00000
MARA,2021-01-22,21.5000,put,buy,2021-01-21T16:28:20.549516Z,debit,1.00000,limit,,short_put,4.65000000,1.00000
RKT,2021-01-22,19.5000,put,buy,2021-01-21T16:25:30.110457Z,debit,1.00000,limit,,short_put,0.09000000,1.00000
MARA,2021-01-29,21.0000,call,sell,2021-01-21T15:05:07.874533Z,credit,1.00000,limit,short_call,,0.76000000,1.00000
MARA,2021-01-22,22.0000,call,buy,2021-01-21T15:04:15.636566Z,debit,1.00000,limit,,short_call,0.06000000,1.00000
PLTR,2021-01-29,24.0000,put,sell,2021-01-20T19:31:33.548300Z,credit,1.00000,limit,short_put,,0.59000000,1.00000
MARA,2021-01-22,22.0000,call,sell,2021-01-20T18:04:28.937095Z,credit,1.00000,limit,short_call,,0.42000000,1.00000
MARA,2021-01-22,24.0000,call,buy,2021-01-20T18:04:00.431561Z,debit,1.00000,limit,,short_call,0.20000000,1.00000
MARA,2021-01-22,19.5000,put,buy,2021-01-20T14:33:59.541427Z,debit,1.00000,limit,,short_put,0.52000000,1.00000
RKT,2021-01-22,19.5000,put,sell,2021-01-19T18:32:03.187590Z,credit,1.00000,limit,short_put,,0.33000000,1.00000
MARA,2021-01-22,20.0000,put,buy,2021-01-19T18:31:30.967944Z,debit,1.00000,limit,,short_put,0.44000000,1.00000
MARA,2021-01-22,21.5000,put,sell,2021-01-19T16:30:12.804300Z,credit,1.00000,limit,short_put,,0.84000000,1.00000
MARA,2021-01-22,21.0000,put,buy,2021-01-19T16:29:13.146994Z,debit,1.00000,limit,,short_put,0.65000000,1.00000
MARA,2021-01-22,24.0000,call,sell,2021-01-19T15:45:05.915130Z,credit,1.00000,limit,short_call,,1.00000000,1.00000
MARA,2021-01-22,20.0000,put,sell,2021-01-14T20:19:05.206985Z,credit,1.00000,limit,short_put,,0.93000000,1.00000
RKT,2021-01-15,19.5000,put,buy,2021-01-14T20:14:35.206194Z,debit,1.00000,limit,,short_put,0.07000000,1.00000
MARA,2021-01-22,19.5000,put,sell,2021-01-14T18:36:22.928907Z,credit,1.00000,limit,short_put,,0.88000000,1.00000
MARA,2021-01-15,20.0000,put,buy,2021-01-14T18:35:34.438109Z,debit,1.00000,limit,,short_put,0.09000000,1.00000
MARA,2021-01-22,21.0000,put,sell,2021-01-14T15:27:52.563489Z,credit,1.00000,limit,short_put,,0.65000000,1.00000
MARA,2021-01-15,15.0000,put,buy,2021-01-14T15:05:04.226691Z,debit,1.00000,limit,,short_put,0.03000000,1.00000
MARA,2021-01-22,20.5000,put,sell,2021-01-14T15:00:41.780676Z,credit,1.00000,limit,short_put,,0.91000000,1.00000
MARA,2021-02-19,12.0000,put,buy,2021-01-14T14:59:37.285635Z,debit,1.00000,limit,,short_put,0.46000000,1.00000
MARA,2021-02-19,12.0000,put,sell,2021-01-13T19:39:15.681660Z,credit,1.00000,limit,short_put,,0.63000000,1.00000
MARA,2021-01-15,16.0000,put,buy,2021-01-13T19:37:53.106162Z,debit,1.00000,limit,,short_put,0.05000000,1.00000
RKT,2021-01-15,19.5000,put,sell,2021-01-13T19:36:43.657547Z,credit,1.00000,limit,short_put,,0.19000000,1.00000
TTCF,2021-01-15,22.5000,put,buy,2021-01-13T19:05:53.067124Z,debit,1.00000,limit,,short_put,0.10000000,1.00000
MARA,2021-01-15,20.0000,put,sell,2021-01-12T17:26:00.349955Z,credit,1.00000,limit,short_put,,0.42000000,1.00000
MARA,2021-01-15,14.0000,put,buy,2021-01-12T17:00:06.421399Z,debit,1.00000,limit,,short_put,0.09000000,1.00000
MARA,2021-01-15,12.0000,put,buy,2021-01-12T16:56:17.520519Z,debit,1.00000,limit,,short_put,0.05000000,1.00000
MARA,2021-01-15,15.0000,put,sell,2021-01-11T20:43:08.799738Z,credit,1.00000,limit,short_put,,0.27000000,1.00000
MARA,2021-01-15,17.0000,put,sell,2021-01-11T20:37:59.190488Z,credit,1.00000,limit,,long_put,0.52000000,1.00000
MARA,2021-01-15,17.0000,put,buy,2021-01-11T20:35:23.798031Z,debit,1.00000,limit,long_put,,0.54000000,1.00000
RKT,2021-01-15,19.0000,put,buy,2021-01-11T17:28:00.583589Z,debit,1.00000,limit,,short_put,0.07000000,1.00000
MARA,2021-01-15,14.0000,put,sell,2021-01-11T14:46:44.610887Z,credit,1.00000,limit,short_put,,0.38000000,1.00000
MARA,2021-01-15,16.0000,put,sell,2021-01-08T18:35:43.625556Z,credit,1.00000,limit,short_put,,0.55000000,1.00000
MARA,2021-01-15,17.0000,put,buy,2021-01-08T18:32:09.892053Z,debit,1.00000,limit,,short_put,0.74000000,1.00000
MARA,2021-01-15,11.0000,put,buy,2021-01-08T16:24:05.299442Z,debit,1.00000,limit,,short_put,0.18000000,1.00000
MARA,2021-01-15,17.0000,put,sell,2021-01-08T14:31:38.014235Z,credit,1.00000,limit,short_put,,0.90000000,1.00000
MARA,2021-01-15,17.0000,put,buy,2021-01-08T14:30:37.797011Z,debit,1.00000,limit,,short_put,0.77000000,1.00000
MARA,2021-01-15,17.0000,put,sell,2021-01-07T18:18:07.638640Z,credit,1.00000,limit,short_put,,0.82000000,1.00000
MARA,2021-01-15,11.0000,put,sell,2021-01-07T14:34:53.821199Z,credit,1.00000,limit,short_put,,0.18000000,1.00000
TTCF,2021-01-15,22.5000,put,sell,2021-01-07T14:30:44.958824Z,credit,1.00000,limit,short_put,,0.70000000,1.00000
PLTR,2021-01-08,22.0000,put,buy,2021-01-06T19:40:33.165175Z,debit,1.00000,limit,,short_put,0.11000000,1.00000
TTCF,2021-01-15,22.5000,put,buy,2021-01-06T19:39:23.413816Z,debit,1.00000,limit,,short_put,0.95000000,1.00000
MARA,2021-01-15,12.0000,put,sell,2021-01-06T15:14:32.359191Z,credit,1.00000,limit,short_put,,0.48000000,1.00000
MARA,2021-01-15,9.0000,put,buy,2021-01-06T15:11:07.958306Z,debit,1.00000,limit,,short_put,0.12000000,1.00000
RKT,2021-01-15,19.0000,put,sell,2021-01-05T18:44:41.126476Z,credit,1.00000,limit,short_put,,0.34000000,1.00000
MARA,2021-01-15,15.0000,call,sell,2021-01-05T14:32:05.630380Z,credit,1.00000,limit,short_call,,0.70000000,1.00000
MARA,2021-01-15,15.0000,call,buy,2021-01-05T14:30:44.675346Z,debit,1.00000,limit,,short_call,0.61000000,1.00000
MARA,2021-01-15,15.0000,call,sell,2021-01-04T16:33:41.052888Z,credit,1.00000,limit,short_call,,0.84000000,1.00000
MARA,2021-01-15,9.0000,put,sell,2021-01-04T14:47:19.093813Z,credit,1.00000,limit,short_put,,0.65000000,1.00000
MARA,2021-01-15,9.0000,put,buy,2021-01-04T14:35:38.448550Z,debit,2.00000,limit,,short_put,0.60000000,2.00000
MARA,2021-01-15,10.0000,put,buy,2021-01-04T14:31:45.278450Z,debit,1.00000,limit,,short_put,0.82000000,1.00000
MARA,2021-01-15,15.0000,call,buy,2020-12-31T14:40:14.153546Z,debit,1.00000,limit,,short_call,1.15000000,1.00000
PLTR,2021-01-08,22.0000,put,sell,2020-12-31T14:37:18.853742Z,credit,1.00000,limit,short_put,,0.28000000,1.00000
RKT,2020-12-31,20.5000,put,buy,2020-12-31T14:34:26.732902Z,debit,1.00000,limit,,short_put,0.03000000,1.00000
MARA,2021-01-15,15.0000,call,sell,2020-12-30T19:40:17.373044Z,credit,1.00000,limit,short_call,,1.35000000,1.00000
MARA,2021-01-15,16.0000,call,buy,2020-12-30T17:31:46.467431Z,debit,1.00000,limit,,short_call,1.15000000,1.00000
MARA,2021-01-15,16.0000,call,sell,2020-12-30T14:55:23.428315Z,credit,1.00000,limit,short_call,,1.35000000,1.00000
RKT,2020-12-31,20.5000,put,sell,2020-12-30T14:50:21.765673Z,credit,1.00000,limit,short_put,,0.18000000,1.00000
TTCF,2021-01-15,20.0000,put,buy,2020-12-30T14:36:31.010728Z,debit,1.00000,limit,,short_put,0.55000000,1.00000
MARA,2021-01-15,8.0000,put,buy,2020-12-30T14:34:46.226750Z,debit,1.00000,limit,,short_put,0.20000000,1.00000
